Using cpu device
---------------------------------
| rollout/           |          |
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 677         |
|    ep_rew_mean          | 5.73e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 622         |
|    time_elapsed         | 27451       |
|    total_timesteps      | 40763392    |
| train/                  |             |
|    approx_kl            | 0.017807577 |
|    clip_fraction        | 0.292       |
|    clip_range           | 0.15        |
|    entropy_loss         | -87.5       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.9        |
|    n_updates            | 9315        |
|    policy_gradient_loss | -0.0189     |
|    std                  | 70.2        |
|    value_loss           | 0.0158      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 662        |
|    ep_rew_mean          | 5.59e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 623        |
|    time_elapsed         | 27497      |
|    total_timesteps      | 40828928   |
| train/                  |            |
|    approx_kl            | 0.01660727 |
|    clip_fraction        | 0.275      |
|    clip_range           | 0.15       |
|    entropy_loss         | -87.6      |
|    explained_variance   | 0.804      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.905     |
|    n_updates            | 9330       |
|    policy_gradient_loss | -0.0183    |
|    std                  | 70.8       |
|    value_loss           | 0.0134     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 691         |
|    ep_rew_mean          | 5.86e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 624         |
|    time_elapsed         | 27541       |
|    total_timesteps      | 40894464    |
| train/                  |             |
|    approx_kl            | 0.017310297 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.15        |
|    entropy_loss         | -87.7       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.888      |
|    n_updates            | 9345        |
|    policy_gradient_loss | -0.0186     |
|    std                  | 71.4        |
|    value_loss           | 0.0126      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 672         |
|    ep_rew_mean          | 5.69e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 625         |
|    time_elapsed         | 27585       |
|    total_timesteps      | 40960000    |
| train/                  |             |
|    approx_kl            | 0.017904758 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.15        |
|    entropy_loss         | -87.8       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.892      |
|    n_updates            | 9360        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 72          |
|    value_loss           | 0.0125      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 734         |
|    ep_rew_mean          | 6.24e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 626         |
|    time_elapsed         | 27629       |
|    total_timesteps      | 41025536    |
| train/                  |             |
|    approx_kl            | 0.017401496 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.15        |
|    entropy_loss         | -87.9       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.877      |
|    n_updates            | 9375        |
|    policy_gradient_loss | -0.0186     |
|    std                  | 72.7        |
|    value_loss           | 0.0131      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 623         |
|    ep_rew_mean          | 5.26e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 627         |
|    time_elapsed         | 27673       |
|    total_timesteps      | 41091072    |
| train/                  |             |
|    approx_kl            | 0.018125951 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88         |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.893      |
|    n_updates            | 9390        |
|    policy_gradient_loss | -0.0186     |
|    std                  | 73.2        |
|    value_loss           | 0.0114      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 640         |
|    ep_rew_mean          | 5.41e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 628         |
|    time_elapsed         | 27719       |
|    total_timesteps      | 41156608    |
| train/                  |             |
|    approx_kl            | 0.017344246 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.1       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.894      |
|    n_updates            | 9405        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 73.8        |
|    value_loss           | 0.0154      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 670         |
|    ep_rew_mean          | 5.69e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 629         |
|    time_elapsed         | 27765       |
|    total_timesteps      | 41222144    |
| train/                  |             |
|    approx_kl            | 0.017846111 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.3       |
|    explained_variance   | 0.786       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.903      |
|    n_updates            | 9420        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 74.5        |
|    value_loss           | 0.0177      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 703         |
|    ep_rew_mean          | 5.97e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 630         |
|    time_elapsed         | 27807       |
|    total_timesteps      | 41287680    |
| train/                  |             |
|    approx_kl            | 0.017306631 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.3       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.891      |
|    n_updates            | 9435        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 75          |
|    value_loss           | 0.0165      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 655         |
|    ep_rew_mean          | 5.55e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 631         |
|    time_elapsed         | 27852       |
|    total_timesteps      | 41353216    |
| train/                  |             |
|    approx_kl            | 0.017385438 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.4       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.899      |
|    n_updates            | 9450        |
|    policy_gradient_loss | -0.0192     |
|    std                  | 75.6        |
|    value_loss           | 0.0145      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 664         |
|    ep_rew_mean          | 5.63e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 632         |
|    time_elapsed         | 27896       |
|    total_timesteps      | 41418752    |
| train/                  |             |
|    approx_kl            | 0.017456349 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.6       |
|    explained_variance   | 0.79        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.905      |
|    n_updates            | 9465        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 76.3        |
|    value_loss           | 0.0158      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 643         |
|    ep_rew_mean          | 5.45e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 633         |
|    time_elapsed         | 27938       |
|    total_timesteps      | 41484288    |
| train/                  |             |
|    approx_kl            | 0.017543722 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.6       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.885      |
|    n_updates            | 9480        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 76.8        |
|    value_loss           | 0.0199      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 622         |
|    ep_rew_mean          | 5.26e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 634         |
|    time_elapsed         | 27982       |
|    total_timesteps      | 41549824    |
| train/                  |             |
|    approx_kl            | 0.017260587 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.8       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.902      |
|    n_updates            | 9495        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 77.4        |
|    value_loss           | 0.0179      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 672         |
|    ep_rew_mean          | 5.7e+03     |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 635         |
|    time_elapsed         | 28028       |
|    total_timesteps      | 41615360    |
| train/                  |             |
|    approx_kl            | 0.017939083 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.15        |
|    entropy_loss         | -88.8       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.914      |
|    n_updates            | 9510        |
|    policy_gradient_loss | -0.0204     |
|    std                  | 78          |
|    value_loss           | 0.0176      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 728        |
|    ep_rew_mean          | 6.21e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 636        |
|    time_elapsed         | 28072      |
|    total_timesteps      | 41680896   |
| train/                  |            |
|    approx_kl            | 0.01821932 |
|    clip_fraction        | 0.287      |
|    clip_range           | 0.15       |
|    entropy_loss         | -89        |
|    explained_variance   | 0.794      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.905     |
|    n_updates            | 9525       |
|    policy_gradient_loss | -0.0191    |
|    std                  | 78.6       |
|    value_loss           | 0.0163     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 700         |
|    ep_rew_mean          | 5.95e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 637         |
|    time_elapsed         | 28116       |
|    total_timesteps      | 41746432    |
| train/                  |             |
|    approx_kl            | 0.017863123 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89         |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.901      |
|    n_updates            | 9540        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 79.2        |
|    value_loss           | 0.0146      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 651        |
|    ep_rew_mean          | 5.5e+03    |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 638        |
|    time_elapsed         | 28161      |
|    total_timesteps      | 41811968   |
| train/                  |            |
|    approx_kl            | 0.01793007 |
|    clip_fraction        | 0.282      |
|    clip_range           | 0.15       |
|    entropy_loss         | -89.1      |
|    explained_variance   | 0.793      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.914     |
|    n_updates            | 9555       |
|    policy_gradient_loss | -0.0198    |
|    std                  | 79.8       |
|    value_loss           | 0.0153     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 675         |
|    ep_rew_mean          | 5.73e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 639         |
|    time_elapsed         | 28204       |
|    total_timesteps      | 41877504    |
| train/                  |             |
|    approx_kl            | 0.017902238 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.2       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.912      |
|    n_updates            | 9570        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 80.4        |
|    value_loss           | 0.0156      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 719         |
|    ep_rew_mean          | 6.12e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 640         |
|    time_elapsed         | 28249       |
|    total_timesteps      | 41943040    |
| train/                  |             |
|    approx_kl            | 0.017531108 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.3       |
|    explained_variance   | 0.812       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.915      |
|    n_updates            | 9585        |
|    policy_gradient_loss | -0.0189     |
|    std                  | 81.1        |
|    value_loss           | 0.0148      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 625         |
|    ep_rew_mean          | 5.27e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 641         |
|    time_elapsed         | 28297       |
|    total_timesteps      | 42008576    |
| train/                  |             |
|    approx_kl            | 0.018310962 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.5       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.916      |
|    n_updates            | 9600        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 81.7        |
|    value_loss           | 0.0151      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 684         |
|    ep_rew_mean          | 5.81e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 642         |
|    time_elapsed         | 28341       |
|    total_timesteps      | 42074112    |
| train/                  |             |
|    approx_kl            | 0.017050717 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.6       |
|    explained_variance   | 0.821       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.917      |
|    n_updates            | 9615        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 82.3        |
|    value_loss           | 0.0167      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 713         |
|    ep_rew_mean          | 6.05e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 643         |
|    time_elapsed         | 28385       |
|    total_timesteps      | 42139648    |
| train/                  |             |
|    approx_kl            | 0.017503187 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.7       |
|    explained_variance   | 0.794       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.912      |
|    n_updates            | 9630        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 82.9        |
|    value_loss           | 0.0167      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 665         |
|    ep_rew_mean          | 5.63e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 644         |
|    time_elapsed         | 28429       |
|    total_timesteps      | 42205184    |
| train/                  |             |
|    approx_kl            | 0.017782802 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.8       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.913      |
|    n_updates            | 9645        |
|    policy_gradient_loss | -0.0192     |
|    std                  | 83.4        |
|    value_loss           | 0.0136      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 658         |
|    ep_rew_mean          | 5.56e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 645         |
|    time_elapsed         | 28471       |
|    total_timesteps      | 42270720    |
| train/                  |             |
|    approx_kl            | 0.017201342 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.15        |
|    entropy_loss         | -89.9       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.912      |
|    n_updates            | 9660        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 84.1        |
|    value_loss           | 0.0142      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 689        |
|    ep_rew_mean          | 5.84e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 646        |
|    time_elapsed         | 28516      |
|    total_timesteps      | 42336256   |
| train/                  |            |
|    approx_kl            | 0.01725962 |
|    clip_fraction        | 0.279      |
|    clip_range           | 0.15       |
|    entropy_loss         | -90        |
|    explained_variance   | 0.815      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.912     |
|    n_updates            | 9675       |
|    policy_gradient_loss | -0.0187    |
|    std                  | 84.8       |
|    value_loss           | 0.0128     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 673         |
|    ep_rew_mean          | 5.69e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 647         |
|    time_elapsed         | 28560       |
|    total_timesteps      | 42401792    |
| train/                  |             |
|    approx_kl            | 0.018237622 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.15        |
|    entropy_loss         | -90.1       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.921      |
|    n_updates            | 9690        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 85.6        |
|    value_loss           | 0.0146      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 660         |
|    ep_rew_mean          | 5.57e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 648         |
|    time_elapsed         | 28604       |
|    total_timesteps      | 42467328    |
| train/                  |             |
|    approx_kl            | 0.017206939 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.15        |
|    entropy_loss         | -90.2       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.919      |
|    n_updates            | 9705        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 86.3        |
|    value_loss           | 0.0138      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 666         |
|    ep_rew_mean          | 5.63e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 649         |
|    time_elapsed         | 28648       |
|    total_timesteps      | 42532864    |
| train/                  |             |
|    approx_kl            | 0.018355183 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.15        |
|    entropy_loss         | -90.3       |
|    explained_variance   | 0.785       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.921      |
|    n_updates            | 9720        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 87          |
|    value_loss           | 0.0179      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 644         |
|    ep_rew_mean          | 5.43e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 650         |
|    time_elapsed         | 28694       |
|    total_timesteps      | 42598400    |
| train/                  |             |
|    approx_kl            | 0.018089939 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -90.4       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.925      |
|    n_updates            | 9735        |
|    policy_gradient_loss | -0.0192     |
|    std                  | 87.7        |
|    value_loss           | 0.0186      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 696        |
|    ep_rew_mean          | 5.89e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 651        |
|    time_elapsed         | 28740      |
|    total_timesteps      | 42663936   |
| train/                  |            |
|    approx_kl            | 0.01729998 |
|    clip_fraction        | 0.278      |
|    clip_range           | 0.15       |
|    entropy_loss         | -90.5      |
|    explained_variance   | 0.818      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.928     |
|    n_updates            | 9750       |
|    policy_gradient_loss | -0.0194    |
|    std                  | 88.4       |
|    value_loss           | 0.0161     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 647        |
|    ep_rew_mean          | 5.44e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 652        |
|    time_elapsed         | 28786      |
|    total_timesteps      | 42729472   |
| train/                  |            |
|    approx_kl            | 0.01755395 |
|    clip_fraction        | 0.283      |
|    clip_range           | 0.15       |
|    entropy_loss         | -90.6      |
|    explained_variance   | 0.809      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.921     |
|    n_updates            | 9765       |
|    policy_gradient_loss | -0.0194    |
|    std                  | 89.2       |
|    value_loss           | 0.0152     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 682        |
|    ep_rew_mean          | 5.77e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 653        |
|    time_elapsed         | 28831      |
|    total_timesteps      | 42795008   |
| train/                  |            |
|    approx_kl            | 0.01776727 |
|    clip_fraction        | 0.277      |
|    clip_range           | 0.15       |
|    entropy_loss         | -90.7      |
|    explained_variance   | 0.8        |
|    learning_rate        | 0.0001     |
|    loss                 | -0.926     |
|    n_updates            | 9780       |
|    policy_gradient_loss | -0.0194    |
|    std                  | 89.9       |
|    value_loss           | 0.0174     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 695         |
|    ep_rew_mean          | 5.88e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 654         |
|    time_elapsed         | 28875       |
|    total_timesteps      | 42860544    |
| train/                  |             |
|    approx_kl            | 0.018288342 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.15        |
|    entropy_loss         | -90.9       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.921      |
|    n_updates            | 9795        |
|    policy_gradient_loss | -0.0191     |
|    std                  | 90.6        |
|    value_loss           | 0.0161      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 680         |
|    ep_rew_mean          | 5.74e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 655         |
|    time_elapsed         | 28921       |
|    total_timesteps      | 42926080    |
| train/                  |             |
|    approx_kl            | 0.017951539 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -90.9       |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.923      |
|    n_updates            | 9810        |
|    policy_gradient_loss | -0.0199     |
|    std                  | 91.3        |
|    value_loss           | 0.0153      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 693        |
|    ep_rew_mean          | 5.85e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 656        |
|    time_elapsed         | 28965      |
|    total_timesteps      | 42991616   |
| train/                  |            |
|    approx_kl            | 0.01762517 |
|    clip_fraction        | 0.28       |
|    clip_range           | 0.15       |
|    entropy_loss         | -91        |
|    explained_variance   | 0.819      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.928     |
|    n_updates            | 9825       |
|    policy_gradient_loss | -0.0201    |
|    std                  | 91.9       |
|    value_loss           | 0.0156     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 720       |
|    ep_rew_mean          | 6.09e+03  |
| time/                   |           |
|    fps                  | 1484      |
|    iterations           | 657       |
|    time_elapsed         | 29008     |
|    total_timesteps      | 43057152  |
| train/                  |           |
|    approx_kl            | 0.0175284 |
|    clip_fraction        | 0.275     |
|    clip_range           | 0.15      |
|    entropy_loss         | -91.1     |
|    explained_variance   | 0.801     |
|    learning_rate        | 0.0001    |
|    loss                 | -0.929    |
|    n_updates            | 9840      |
|    policy_gradient_loss | -0.0205   |
|    std                  | 92.5      |
|    value_loss           | 0.0155    |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 679         |
|    ep_rew_mean          | 5.73e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 658         |
|    time_elapsed         | 29052       |
|    total_timesteps      | 43122688    |
| train/                  |             |
|    approx_kl            | 0.017346587 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.2       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.92       |
|    n_updates            | 9855        |
|    policy_gradient_loss | -0.0192     |
|    std                  | 93.3        |
|    value_loss           | 0.0116      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 692         |
|    ep_rew_mean          | 5.85e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 659         |
|    time_elapsed         | 29098       |
|    total_timesteps      | 43188224    |
| train/                  |             |
|    approx_kl            | 0.017817445 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.3       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.936      |
|    n_updates            | 9870        |
|    policy_gradient_loss | -0.0198     |
|    std                  | 94.1        |
|    value_loss           | 0.0145      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 647        |
|    ep_rew_mean          | 5.45e+03   |
| time/                   |            |
|    fps                  | 1484       |
|    iterations           | 660        |
|    time_elapsed         | 29143      |
|    total_timesteps      | 43253760   |
| train/                  |            |
|    approx_kl            | 0.01795869 |
|    clip_fraction        | 0.284      |
|    clip_range           | 0.15       |
|    entropy_loss         | -91.4      |
|    explained_variance   | 0.814      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.927     |
|    n_updates            | 9885       |
|    policy_gradient_loss | -0.0198    |
|    std                  | 94.9       |
|    value_loss           | 0.0142     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 739         |
|    ep_rew_mean          | 6.25e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 661         |
|    time_elapsed         | 29185       |
|    total_timesteps      | 43319296    |
| train/                  |             |
|    approx_kl            | 0.017402653 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.5       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.931      |
|    n_updates            | 9900        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 95.7        |
|    value_loss           | 0.0177      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 752         |
|    ep_rew_mean          | 6.38e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 662         |
|    time_elapsed         | 29230       |
|    total_timesteps      | 43384832    |
| train/                  |             |
|    approx_kl            | 0.017642004 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.6       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.937      |
|    n_updates            | 9915        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 96.6        |
|    value_loss           | 0.0121      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 615         |
|    ep_rew_mean          | 5.15e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 663         |
|    time_elapsed         | 29274       |
|    total_timesteps      | 43450368    |
| train/                  |             |
|    approx_kl            | 0.017723653 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.7       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.931      |
|    n_updates            | 9930        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 97.2        |
|    value_loss           | 0.0119      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 689         |
|    ep_rew_mean          | 5.82e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 664         |
|    time_elapsed         | 29319       |
|    total_timesteps      | 43515904    |
| train/                  |             |
|    approx_kl            | 0.017634593 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.8       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.93       |
|    n_updates            | 9945        |
|    policy_gradient_loss | -0.0198     |
|    std                  | 97.9        |
|    value_loss           | 0.0142      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 698         |
|    ep_rew_mean          | 5.92e+03    |
| time/                   |             |
|    fps                  | 1484        |
|    iterations           | 665         |
|    time_elapsed         | 29362       |
|    total_timesteps      | 43581440    |
| train/                  |             |
|    approx_kl            | 0.017559817 |
|    clip_fraction        | 0.275       |
|    clip_range           | 0.15        |
|    entropy_loss         | -91.9       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.936      |
|    n_updates            | 9960        |
|    policy_gradient_loss | -0.0202     |
|    std                  | 98.5        |
